input_node,neighbor_node,weight
1705,213,0.004889975550122249
1705,214,0.0024449877750611247
1705,217,0.0024449877750611247
1705,218,0.0024449877750611247
1705,221,0.004889975550122249
1705,223,0.0024449877750611247
1705,224,0.012224938875305624
1705,225,0.007334963325183374
1705,226,0.0024449877750611247
1705,230,0.009779951100244499
1705,232,0.0024449877750611247
1705,235,0.022004889975550123
1705,238,0.004889975550122249
1705,240,0.007334963325183374
1705,241,0.019559902200488997
1705,242,0.007334963325183374
1705,243,0.004889975550122249
1705,245,0.004889975550122249
1705,249,0.007334963325183374
1705,269,0.0024449877750611247
1705,270,0.0024449877750611247
1705,286,0.007334963325183374
1705,295,0.007334963325183374
1705,296,0.0024449877750611247
1705,301,0.0024449877750611247
1705,304,0.0024449877750611247
1705,305,0.009779951100244499
1705,306,0.004889975550122249
1705,435,0.0024449877750611247
1705,438,0.0024449877750611247
1705,611,0.0024449877750611247
1705,614,0.017114914425427872
1705,615,0.029339853300733496
1705,616,0.0024449877750611247
1705,617,0.0024449877750611247
1705,618,0.004889975550122249
1705,619,0.009779951100244499
1705,620,0.012224938875305624
1705,621,0.004889975550122249
1705,622,0.007334963325183374
1705,623,0.009779951100244499
1705,624,0.009779951100244499
1705,626,0.004889975550122249
1705,627,0.022004889975550123
1705,628,0.012224938875305624
1705,629,0.004889975550122249
1705,630,0.014669926650366748
1705,631,0.08312958435207823
1705,639,0.0024449877750611247
1705,645,0.004889975550122249
1705,682,0.0024449877750611247
1705,751,0.0024449877750611247
1705,836,0.0024449877750611247
1705,1179,0.007334963325183374
1705,1215,0.0024449877750611247
1705,1220,0.004889975550122249
1705,1222,0.004889975550122249
1705,1229,0.0024449877750611247
1705,1251,0.0024449877750611247
1705,1263,0.009779951100244499
1705,1271,0.004889975550122249
1705,1279,0.0024449877750611247
1705,1285,0.004889975550122249
1705,1302,0.0024449877750611247
1705,1311,0.004889975550122249
1705,1343,0.0024449877750611247
1705,1358,0.0024449877750611247
1705,1371,0.004889975550122249
1705,1391,0.004889975550122249
1705,1437,0.0024449877750611247
1705,1487,0.0024449877750611247
1705,1556,0.017114914425427872
1705,1615,0.0024449877750611247
1705,1616,0.0024449877750611247
1705,1617,0.0024449877750611247
1705,1663,0.034229828850855744
1705,1664,0.017114914425427872
1706,82,0.007194244604316547
1706,84,0.002398081534772182
1706,85,0.002398081534772182
1706,89,0.011990407673860911
1706,102,0.004796163069544364
1706,103,0.002398081534772182
1706,113,0.019184652278177457
1706,116,0.002398081534772182
1706,119,0.011990407673860911
1706,132,0.004796163069544364
1706,143,0.007194244604316547
1706,144,0.004796163069544364
1706,149,0.004796163069544364
1706,154,0.004796163069544364
1706,159,0.004796163069544364
1706,160,0.002398081534772182
1706,161,0.004796163069544364
1706,162,0.002398081534772182
1706,163,0.002398081534772182
1706,166,0.014388489208633094
1706,170,0.002398081534772182
1706,178,0.004796163069544364
1706,179,0.004796163069544364
1706,183,0.026378896882494004
1706,184,0.004796163069544364
1706,191,0.007194244604316547
1706,202,0.004796163069544364
1706,204,0.019184652278177457
1706,209,0.016786570743405275
1706,210,0.011990407673860911
1706,214,0.002398081534772182
1706,215,0.007194244604316547
1706,230,0.009592326139088728
1706,235,0.009592326139088728
1706,238,0.004796163069544364
1706,243,0.004796163069544364
1706,245,0.011990407673860911
1706,250,0.002398081534772182
1706,256,0.004796163069544364
1706,258,0.002398081534772182
1706,259,0.007194244604316547
1706,261,0.002398081534772182
1706,262,0.007194244604316547
1706,263,0.002398081534772182
1706,264,0.002398081534772182
1706,271,0.014388489208633094
1706,274,0.002398081534772182
1706,278,0.002398081534772182
1706,279,0.002398081534772182
1706,280,0.002398081534772182
1706,281,0.016786570743405275
1706,286,0.004796163069544364
1706,296,0.002398081534772182
1706,299,0.002398081534772182
1706,300,0.03597122302158273
1706,305,0.009592326139088728
1706,306,0.004796163069544364
1706,418,0.002398081534772182
1706,557,0.002398081534772182
1706,613,0.011990407673860911
1706,624,0.011990407673860911
1706,625,0.007194244604316547
1706,643,0.002398081534772182
1706,648,0.004796163069544364
1706,651,0.002398081534772182
1706,669,0.004796163069544364
1706,682,0.002398081534772182
1706,890,0.002398081534772182
1706,947,0.002398081534772182
1706,986,0.009592326139088728
1706,987,0.002398081534772182
1706,1026,0.002398081534772182
1706,1167,0.007194244604316547
1706,1170,0.02158273381294964
1706,1191,0.007194244604316547
1706,1204,0.002398081534772182
1706,1205,0.014388489208633094
1706,1213,0.002398081534772182
1706,1215,0.002398081534772182
1706,1225,0.002398081534772182
1706,1228,0.002398081534772182
1706,1251,0.004796163069544364
1706,1253,0.002398081534772182
1706,1254,0.007194244604316547
1706,1277,0.004796163069544364
1706,1278,0.002398081534772182
1706,1282,0.002398081534772182
1706,1283,0.004796163069544364
1706,1289,0.002398081534772182
1706,1290,0.009592326139088728
1706,1292,0.007194244604316547
1706,1300,0.011990407673860911
1706,1308,0.02158273381294964
1706,1310,0.002398081534772182
1706,1311,0.004796163069544364
1706,1319,0.016786570743405275
1706,1335,0.004796163069544364
1706,1346,0.007194244604316547
1706,1352,0.007194244604316547
1706,1366,0.02158273381294964
1706,1367,0.004796163069544364
1706,1382,0.04316546762589928
1706,1383,0.007194244604316547
1706,1384,0.014388489208633094
1706,1387,0.009592326139088728
1706,1391,0.007194244604316547
1706,1393,0.009592326139088728
1706,1397,0.011990407673860911
1706,1401,0.004796163069544364
1706,1402,0.002398081534772182
1706,1410,0.004796163069544364
1706,1411,0.007194244604316547
1706,1413,0.002398081534772182
1706,1418,0.007194244604316547
1706,1432,0.004796163069544364
1706,1434,0.002398081534772182
1706,1443,0.004796163069544364
1706,1452,0.02158273381294964
1706,1464,0.007194244604316547
1706,1465,0.002398081534772182
1706,1469,0.002398081534772182
1706,1482,0.002398081534772182
1706,1484,0.002398081534772182
1706,1485,0.004796163069544364
1706,1570,0.014388489208633094
1706,1580,0.002398081534772182
1706,1582,0.050359712230215826
1706,1614,0.002398081534772182
1706,1615,0.002398081534772182
1706,1616,0.002398081534772182
1706,1617,0.002398081534772182
1706,1634,0.009592326139088728
1706,1640,0.004796163069544364
1706,1643,0.009592326139088728
1706,1657,0.004796163069544364
1706,1660,0.011990407673860911
1706,1666,0.002398081534772182
1707,74,0.0024630541871921183
1707,82,0.0049261083743842365
1707,83,0.0049261083743842365
1707,84,0.0049261083743842365
1707,86,0.007389162561576354
1707,87,0.007389162561576354
1707,95,0.012315270935960592
1707,98,0.0049261083743842365
1707,101,0.0024630541871921183
1707,112,0.007389162561576354
1707,121,0.007389162561576354
1707,134,0.009852216748768473
1707,139,0.0024630541871921183
1707,141,0.0024630541871921183
1707,144,0.007389162561576354
1707,160,0.007389162561576354
1707,161,0.0049261083743842365
1707,166,0.009852216748768473
1707,168,0.0024630541871921183
1707,169,0.0024630541871921183
1707,171,0.0024630541871921183
1707,172,0.007389162561576354
1707,176,0.0049261083743842365
1707,177,0.012315270935960592
1707,179,0.0049261083743842365
1707,180,0.0024630541871921183
1707,183,0.014778325123152709
1707,184,0.0049261083743842365
1707,185,0.0024630541871921183
1707,188,0.0049261083743842365
1707,193,0.009852216748768473
1707,198,0.0024630541871921183
1707,201,0.022167487684729065
1707,204,0.007389162561576354
1707,208,0.0049261083743842365
1707,212,0.007389162561576354
1707,218,0.0024630541871921183
1707,225,0.007389162561576354
1707,227,0.0024630541871921183
1707,230,0.007389162561576354
1707,233,0.007389162561576354
1707,236,0.007389162561576354
1707,239,0.0024630541871921183
1707,240,0.007389162561576354
1707,243,0.009852216748768473
1707,246,0.009852216748768473
1707,249,0.007389162561576354
1707,251,0.0049261083743842365
1707,258,0.0024630541871921183
1707,262,0.007389162561576354
1707,265,0.0024630541871921183
1707,268,0.0024630541871921183
1707,271,0.012315270935960592
1707,272,0.009852216748768473
1707,280,0.0024630541871921183
1707,287,0.0024630541871921183
1707,291,0.0024630541871921183
1707,297,0.0049261083743842365
1707,300,0.029556650246305417
1707,303,0.0024630541871921183
1707,304,0.0024630541871921183
1707,418,0.0024630541871921183
1707,428,0.0024630541871921183
1707,442,0.0024630541871921183
1707,447,0.0024630541871921183
1707,478,0.0049261083743842365
1707,481,0.0024630541871921183
1707,487,0.007389162561576354
1707,614,0.0024630541871921183
1707,615,0.029556650246305417
1707,620,0.012315270935960592
1707,625,0.0024630541871921183
1707,627,0.019704433497536946
1707,631,0.022167487684729065
1707,638,0.0024630541871921183
1707,647,0.0049261083743842365
1707,658,0.0049261083743842365
1707,661,0.0049261083743842365
1707,672,0.0024630541871921183
1707,850,0.007389162561576354
1707,866,0.0024630541871921183
1707,868,0.0049261083743842365
1707,881,0.009852216748768473
1707,887,0.0024630541871921183
1707,889,0.0024630541871921183
1707,891,0.0024630541871921183
1707,900,0.0049261083743842365
1707,907,0.0024630541871921183
1707,910,0.0024630541871921183
1707,918,0.0049261083743842365
1707,930,0.0024630541871921183
1707,934,0.0049261083743842365
1707,937,0.0024630541871921183
1707,939,0.0024630541871921183
1707,957,0.0049261083743842365
1707,958,0.0024630541871921183
1707,961,0.0024630541871921183
1707,977,0.0024630541871921183
1707,984,0.007389162561576354
1707,986,0.0024630541871921183
1707,1002,0.0024630541871921183
1707,1019,0.0024630541871921183
1707,1021,0.0024630541871921183
1707,1024,0.0024630541871921183
1707,1119,0.0024630541871921183
1707,1140,0.0024630541871921183
1707,1169,0.0024630541871921183
1707,1173,0.007389162561576354
1707,1175,0.0049261083743842365
1707,1181,0.0024630541871921183
1707,1182,0.0024630541871921183
1707,1183,0.007389162561576354
1707,1188,0.0049261083743842365
1707,1194,0.0024630541871921183
1707,1195,0.0024630541871921183
1707,1197,0.007389162561576354
1707,1200,0.009852216748768473
1707,1206,0.007389162561576354
1707,1209,0.009852216748768473
1707,1230,0.0024630541871921183
1707,1234,0.009852216748768473
1707,1237,0.0024630541871921183
1707,1251,0.0049261083743842365
1707,1252,0.0049261083743842365
1707,1259,0.0049261083743842365
1707,1266,0.0024630541871921183
1707,1284,0.0024630541871921183
1707,1290,0.009852216748768473
1707,1308,0.0024630541871921183
1707,1326,0.0024630541871921183
1707,1328,0.0024630541871921183
1707,1338,0.007389162561576354
1707,1365,0.0024630541871921183
1707,1368,0.0049261083743842365
1707,1371,0.0049261083743842365
1707,1378,0.0024630541871921183
1707,1384,0.014778325123152709
1707,1385,0.0049261083743842365
1707,1419,0.0024630541871921183
1707,1434,0.0024630541871921183
1707,1453,0.0024630541871921183
1707,1457,0.007389162561576354
1707,1472,0.019704433497536946
1707,1477,0.0049261083743842365
1707,1478,0.0049261083743842365
1707,1486,0.0024630541871921183
1707,1488,0.007389162561576354
1707,1541,0.012315270935960592
1707,1542,0.007389162561576354
1707,1556,0.017241379310344827
1707,1580,0.0024630541871921183
1707,1627,0.0024630541871921183
1707,1628,0.0024630541871921183
1707,1629,0.0024630541871921183
1707,1633,0.0049261083743842365
1707,1634,0.009852216748768473
1707,1635,0.0024630541871921183
1707,1636,0.0049261083743842365
1707,1640,0.0024630541871921183
1707,1641,0.0024630541871921183
1707,1642,0.014778325123152709
1707,1650,0.014778325123152709
1707,1651,0.0049261083743842365
1707,1653,0.007389162561576354
1707,1657,0.0024630541871921183
1707,1659,0.009852216748768473
1707,1660,0.0049261083743842365
1707,1661,0.0024630541871921183
1707,1663,0.014778325123152709
1707,1664,0.007389162561576354
1707,1665,0.0024630541871921183
1708,75,0.005249343832020997
1708,83,0.010498687664041995
1708,97,0.005249343832020997
1708,107,0.007874015748031496
1708,138,0.0026246719160104987
1708,140,0.026246719160104987
1708,143,0.005249343832020997
1708,147,0.0026246719160104987
1708,150,0.0026246719160104987
1708,155,0.005249343832020997
1708,157,0.0026246719160104987
1708,158,0.005249343832020997
1708,160,0.007874015748031496
1708,166,0.005249343832020997
1708,177,0.013123359580052493
1708,183,0.028871391076115485
1708,184,0.005249343832020997
1708,187,0.0026246719160104987
1708,192,0.0026246719160104987
1708,194,0.0026246719160104987
1708,196,0.007874015748031496
1708,197,0.005249343832020997
1708,199,0.0026246719160104987
1708,207,0.005249343832020997
1708,211,0.013123359580052493
1708,213,0.0026246719160104987
1708,215,0.005249343832020997
1708,218,0.0026246719160104987
1708,219,0.0026246719160104987
1708,231,0.010498687664041995
1708,235,0.049868766404199474
1708,237,0.007874015748031496
1708,239,0.0026246719160104987
1708,245,0.007874015748031496
1708,246,0.010498687664041995
1708,247,0.005249343832020997
1708,248,0.026246719160104987
1708,249,0.007874015748031496
1708,250,0.0026246719160104987
1708,262,0.007874015748031496
1708,263,0.005249343832020997
1708,264,0.0026246719160104987
1708,267,0.0026246719160104987
1708,269,0.0026246719160104987
1708,270,0.0026246719160104987
1708,271,0.015748031496062992
1708,277,0.007874015748031496
1708,282,0.0026246719160104987
1708,285,0.005249343832020997
1708,286,0.007874015748031496
1708,287,0.007874015748031496
1708,298,0.007874015748031496
1708,300,0.0026246719160104987
1708,305,0.010498687664041995
1708,306,0.005249343832020997
1708,424,0.0026246719160104987
1708,612,0.005249343832020997
1708,613,0.0026246719160104987
1708,615,0.026246719160104987
1708,617,0.005249343832020997
1708,618,0.005249343832020997
1708,623,0.010498687664041995
1708,624,0.005249343832020997
1708,627,0.01837270341207349
1708,631,0.08923884514435695
1708,637,0.02099737532808399
1708,638,0.0026246719160104987
1708,652,0.0026246719160104987
1708,795,0.0026246719160104987
1708,838,0.0026246719160104987
1708,864,0.005249343832020997
1708,898,0.0026246719160104987
1708,915,0.005249343832020997
1708,918,0.005249343832020997
1708,925,0.0026246719160104987
1708,950,0.0026246719160104987
1708,1001,0.0026246719160104987
1708,1034,0.0026246719160104987
1708,1048,0.0026246719160104987
1708,1115,0.0026246719160104987
1708,1175,0.007874015748031496
1708,1177,0.0026246719160104987
1708,1178,0.010498687664041995
1708,1187,0.0026246719160104987
1708,1192,0.010498687664041995
1708,1208,0.0026246719160104987
1708,1209,0.007874015748031496
1708,1211,0.0026246719160104987
1708,1212,0.005249343832020997
1708,1214,0.0026246719160104987
1708,1216,0.0026246719160104987
1708,1230,0.007874015748031496
1708,1234,0.010498687664041995
1708,1245,0.0026246719160104987
1708,1249,0.007874015748031496
1708,1254,0.010498687664041995
1708,1256,0.013123359580052493
1708,1268,0.007874015748031496
1708,1292,0.0026246719160104987
1708,1311,0.005249343832020997
1708,1331,0.0026246719160104987
1708,1337,0.013123359580052493
1708,1354,0.005249343832020997
1708,1362,0.0026246719160104987
1708,1368,0.005249343832020997
1708,1372,0.0026246719160104987
1708,1378,0.0026246719160104987
1708,1386,0.010498687664041995
1708,1391,0.005249343832020997
1708,1402,0.005249343832020997
1708,1411,0.007874015748031496
1708,1414,0.013123359580052493
1708,1435,0.007874015748031496
1708,1445,0.010498687664041995
1708,1453,0.0026246719160104987
1708,1466,0.005249343832020997
1708,1472,0.03937007874015748
1708,1482,0.0026246719160104987
1708,1484,0.0026246719160104987
1708,1485,0.005249343832020997
1708,1487,0.0026246719160104987
1708,1511,0.023622047244094488
1708,1579,0.0026246719160104987
1708,1602,0.015748031496062992
1708,1629,0.007874015748031496
1708,1646,0.007874015748031496
1709,83,0.013123359580052493
1709,87,0.013123359580052493
1709,88,0.007874015748031496
1709,95,0.02099737532808399
1709,104,0.0026246719160104987
1709,107,0.007874015748031496
1709,108,0.007874015748031496
1709,109,0.007874015748031496
1709,119,0.0026246719160104987
1709,121,0.007874015748031496
1709,124,0.010498687664041995
1709,126,0.0026246719160104987
1709,133,0.028871391076115485
1709,141,0.013123359580052493
1709,142,0.0026246719160104987
1709,146,0.007874015748031496
1709,160,0.005249343832020997
1709,161,0.005249343832020997
1709,168,0.007874015748031496
1709,175,0.013123359580052493
1709,177,0.013123359580052493
1709,179,0.005249343832020997
1709,182,0.010498687664041995
1709,186,0.010498687664041995
1709,194,0.0026246719160104987
1709,209,0.01837270341207349
1709,211,0.013123359580052493
1709,212,0.007874015748031496
1709,240,0.02099737532808399
1709,241,0.005249343832020997
1709,242,0.007874015748031496
1709,259,0.007874015748031496
1709,261,0.0026246719160104987
1709,280,0.0026246719160104987
1709,283,0.005249343832020997
1709,285,0.005249343832020997
1709,287,0.0026246719160104987
1709,305,0.010498687664041995
1709,306,0.005249343832020997
1709,307,0.0026246719160104987
1709,410,0.0026246719160104987
1709,599,0.010498687664041995
1709,620,0.015748031496062992
1709,623,0.010498687664041995
1709,626,0.005249343832020997
1709,631,0.08923884514435695
1709,639,0.01837270341207349
1709,660,0.007874015748031496
1709,772,0.0026246719160104987
1709,779,0.0026246719160104987
1709,806,0.0026246719160104987
1709,827,0.0026246719160104987
1709,840,0.0026246719160104987
1709,853,0.005249343832020997
1709,859,0.005249343832020997
1709,865,0.0026246719160104987
1709,912,0.0026246719160104987
1709,915,0.005249343832020997
1709,919,0.005249343832020997
1709,967,0.0026246719160104987
1709,992,0.0026246719160104987
1709,1019,0.0026246719160104987
1709,1034,0.0026246719160104987
1709,1068,0.0026246719160104987
1709,1072,0.0026246719160104987
1709,1075,0.0026246719160104987
1709,1146,0.0026246719160104987
1709,1173,0.005249343832020997
1709,1175,0.007874015748031496
1709,1176,0.0026246719160104987
1709,1178,0.010498687664041995
1709,1211,0.0026246719160104987
1709,1228,0.0026246719160104987
1709,1232,0.0026246719160104987
1709,1248,0.005249343832020997
1709,1251,0.005249343832020997
1709,1252,0.005249343832020997
1709,1254,0.010498687664041995
1709,1257,0.007874015748031496
1709,1262,0.0026246719160104987
1709,1263,0.0026246719160104987
1709,1266,0.010498687664041995
1709,1269,0.0026246719160104987
1709,1273,0.007874015748031496
1709,1274,0.0026246719160104987
1709,1282,0.0026246719160104987
1709,1291,0.005249343832020997
1709,1303,0.005249343832020997
1709,1322,0.0026246719160104987
1709,1326,0.0026246719160104987
1709,1335,0.005249343832020997
1709,1337,0.007874015748031496
1709,1341,0.01837270341207349
1709,1358,0.0026246719160104987
1709,1360,0.02099737532808399
1709,1365,0.04461942257217848
1709,1371,0.005249343832020997
1709,1378,0.0026246719160104987
1709,1386,0.010498687664041995
1709,1388,0.005249343832020997
1709,1389,0.0026246719160104987
1709,1400,0.007874015748031496
1709,1406,0.005249343832020997
1709,1411,0.013123359580052493
1709,1413,0.0026246719160104987
1709,1418,0.007874015748031496
1709,1422,0.007874015748031496
1709,1443,0.005249343832020997
1709,1458,0.0026246719160104987
1709,1461,0.007874015748031496
1709,1468,0.0026246719160104987
1709,1470,0.005249343832020997
1709,1472,0.03937007874015748
1709,1512,0.007874015748031496
1709,1523,0.023622047244094488
1709,1565,0.005249343832020997
1709,1593,0.013123359580052493
1709,1602,0.010498687664041995
1709,1614,0.0026246719160104987
1709,1616,0.0026246719160104987
1709,1617,0.0026246719160104987
1709,1633,0.005249343832020997
1709,1648,0.005249343832020997
1709,1655,0.0026246719160104987
1710,84,0.005405405405405406
1710,86,0.008108108108108109
1710,106,0.002702702702702703
1710,133,0.02972972972972973
1710,138,0.002702702702702703
1710,140,0.021621621621621623
1710,143,0.002702702702702703
1710,156,0.005405405405405406
1710,158,0.005405405405405406
1710,161,0.005405405405405406
1710,162,0.010810810810810811
1710,163,0.010810810810810811
1710,174,0.005405405405405406
1710,177,0.013513513513513514
1710,178,0.002702702702702703
1710,180,0.008108108108108109
1710,182,0.010810810810810811
1710,186,0.005405405405405406
1710,187,0.002702702702702703
1710,188,0.005405405405405406
1710,193,0.008108108108108109
1710,196,0.005405405405405406
1710,198,0.005405405405405406
1710,200,0.002702702702702703
1710,201,0.005405405405405406
1710,202,0.002702702702702703
1710,203,0.005405405405405406
1710,210,0.013513513513513514
1710,211,0.013513513513513514
1710,213,0.005405405405405406
1710,215,0.005405405405405406
1710,216,0.005405405405405406
1710,224,0.013513513513513514
1710,238,0.002702702702702703
1710,239,0.002702702702702703
1710,241,0.005405405405405406
1710,242,0.008108108108108109
1710,243,0.005405405405405406
1710,245,0.005405405405405406
1710,248,0.002702702702702703
1710,281,0.01891891891891892
1710,611,0.002702702702702703
1710,614,0.016216216216216217
1710,615,0.032432432432432434
1710,616,0.002702702702702703
1710,619,0.010810810810810811
1710,620,0.002702702702702703
1710,621,0.005405405405405406
1710,622,0.005405405405405406
1710,624,0.013513513513513514
1710,625,0.008108108108108109
1710,627,0.01891891891891892
1710,643,0.002702702702702703
1710,646,0.002702702702702703
1710,1167,0.013513513513513514
1710,1174,0.005405405405405406
1710,1209,0.002702702702702703
1710,1250,0.005405405405405406
1710,1264,0.032432432432432434
1710,1265,0.002702702702702703
1710,1277,0.005405405405405406
1710,1278,0.002702702702702703
1710,1280,0.032432432432432434
1710,1308,0.008108108108108109
1710,1341,0.01891891891891892
1710,1354,0.005405405405405406
1710,1360,0.010810810810810811
1710,1363,0.021621621621621623
1710,1366,0.024324324324324326
1710,1379,0.005405405405405406
1710,1382,0.03513513513513514
1710,1393,0.010810810810810811
1710,1396,0.008108108108108109
1710,1397,0.010810810810810811
1710,1401,0.002702702702702703
1710,1412,0.008108108108108109
1710,1426,0.002702702702702703
1710,1433,0.016216216216216217
1710,1434,0.005405405405405406
1710,1437,0.002702702702702703
1710,1452,0.024324324324324326
1710,1463,0.01891891891891892
1710,1465,0.005405405405405406
1710,1471,0.002702702702702703
1710,1478,0.002702702702702703
1710,1616,0.002702702702702703
1710,1617,0.002702702702702703
1710,1618,0.002702702702702703
1710,1624,0.002702702702702703
1710,1625,0.002702702702702703
1710,1628,0.002702702702702703
1710,1634,0.010810810810810811
1710,1635,0.002702702702702703
1710,1639,0.005405405405405406
1710,1641,0.005405405405405406
1710,1642,0.01891891891891892
1710,1643,0.021621621621621623
1710,1644,0.005405405405405406
1710,1653,0.005405405405405406
1710,1655,0.002702702702702703
1710,1660,0.05945945945945946
1710,1663,0.03783783783783784
1710,1664,0.01891891891891892
1710,1666,0.002702702702702703
1711,82,0.0029498525073746312
1711,101,0.0058997050147492625
1711,125,0.011799410029498525
1711,128,0.011799410029498525
1711,130,0.008849557522123894
1711,246,0.011799410029498525
1711,248,0.0029498525073746312
1711,260,0.0029498525073746312
1711,267,0.0029498525073746312
1711,272,0.011799410029498525
1711,275,0.0029498525073746312
1711,282,0.008849557522123894
1711,300,0.0029498525073746312
1711,398,0.0029498525073746312
1711,407,0.0029498525073746312
1711,415,0.017699115044247787
1711,437,0.0029498525073746312
1711,443,0.0029498525073746312
1711,485,0.0029498525073746312
1711,488,0.0029498525073746312
1711,490,0.0058997050147492625
1711,576,0.0029498525073746312
1711,583,0.0029498525073746312
1711,632,0.0029498525073746312
1711,637,0.02654867256637168
1711,638,0.0029498525073746312
1711,656,0.0058997050147492625
1711,660,0.011799410029498525
1711,665,0.0058997050147492625
1711,666,0.008849557522123894
1711,674,0.0058997050147492625
1711,684,0.0058997050147492625
1711,776,0.0029498525073746312
1711,809,0.0029498525073746312
1711,817,0.0029498525073746312
1711,852,0.008849557522123894
1711,856,0.0058997050147492625
1711,862,0.0029498525073746312
1711,864,0.008849557522123894
1711,865,0.0029498525073746312
1711,867,0.0058997050147492625
1711,878,0.0029498525073746312
1711,889,0.011799410029498525
1711,892,0.0029498525073746312
1711,895,0.0029498525073746312
1711,896,0.0058997050147492625
1711,900,0.008849557522123894
1711,903,0.0029498525073746312
1711,910,0.0029498525073746312
1711,924,0.0058997050147492625
1711,925,0.0029498525073746312
1711,935,0.0029498525073746312
1711,946,0.0029498525073746312
1711,947,0.0029498525073746312
1711,963,0.0029498525073746312
1711,968,0.0029498525073746312
1711,971,0.0058997050147492625
1711,1040,0.0058997050147492625
1711,1048,0.0029498525073746312
1711,1074,0.0029498525073746312
1711,1089,0.0029498525073746312
1711,1092,0.0058997050147492625
1711,1098,0.0029498525073746312
1711,1100,0.0058997050147492625
1711,1109,0.0029498525073746312
1711,1122,0.0029498525073746312
1711,1135,0.0029498525073746312
1711,1146,0.0029498525073746312
1711,1166,0.038348082595870206
1711,1168,0.0029498525073746312
1711,1264,0.011799410029498525
1711,1265,0.0029498525073746312
1711,1296,0.014749262536873156
1711,1301,0.0029498525073746312
1711,1310,0.0029498525073746312
1711,1315,0.014749262536873156
1711,1327,0.0029498525073746312
1711,1328,0.032448377581120944
1711,1331,0.0029498525073746312
1711,1341,0.0029498525073746312
1711,1354,0.008849557522123894
1711,1365,0.017699115044247787
1711,1377,0.0029498525073746312
1711,1379,0.0029498525073746312
1711,1382,0.0058997050147492625
1711,1383,0.0058997050147492625
1711,1386,0.011799410029498525
1711,1402,0.0029498525073746312
1711,1415,0.032448377581120944
1711,1419,0.0029498525073746312
1711,1420,0.0029498525073746312
1711,1433,0.032448377581120944
1711,1439,0.0058997050147492625
1711,1460,0.0029498525073746312
1711,1466,0.008849557522123894
1711,1472,0.04424778761061947
1711,1481,0.0058997050147492625
1711,1525,0.011799410029498525
1711,1531,0.0029498525073746312
1711,1557,0.04129793510324484
1711,1558,0.0058997050147492625
1711,1564,0.0058997050147492625
1711,1567,0.0058997050147492625
1711,1568,0.0029498525073746312
1711,1570,0.02654867256637168
1711,1571,0.0029498525073746312
1711,1582,0.02654867256637168
1711,1613,0.008849557522123894
1711,1627,0.0058997050147492625
1711,1630,0.0058997050147492625
1711,1635,0.0029498525073746312
1711,1637,0.0058997050147492625
1711,1648,0.008849557522123894
1711,1650,0.011799410029498525
1711,1653,0.0058997050147492625
1711,1656,0.02064896755162242
1711,1658,0.011799410029498525
1711,1660,0.06489675516224189
1711,1667,0.0058997050147492625
1711,1678,0.008849557522123894
1712,100,0.002840909090909091
1712,124,0.002840909090909091
1712,140,0.005681818181818182
1712,154,0.005681818181818182
1712,164,0.005681818181818182
1712,171,0.017045454545454544
1712,172,0.008522727272727272
1712,174,0.028409090909090908
1712,176,0.005681818181818182
1712,183,0.019886363636363636
1712,204,0.022727272727272728
1712,210,0.014204545454545454
1712,237,0.019886363636363636
1712,240,0.005681818181818182
1712,246,0.011363636363636364
1712,257,0.002840909090909091
1712,258,0.002840909090909091
1712,259,0.008522727272727272
1712,264,0.002840909090909091
1712,273,0.002840909090909091
1712,274,0.002840909090909091
1712,279,0.002840909090909091
1712,284,0.011363636363636364
1712,287,0.005681818181818182
1712,415,0.017045454545454544
1712,423,0.002840909090909091
1712,443,0.002840909090909091
1712,543,0.002840909090909091
1712,637,0.019886363636363636
1712,639,0.019886363636363636
1712,656,0.002840909090909091
1712,658,0.005681818181818182
1712,660,0.017045454545454544
1712,661,0.005681818181818182
1712,669,0.005681818181818182
1712,671,0.002840909090909091
1712,673,0.002840909090909091
1712,678,0.011363636363636364
1712,748,0.002840909090909091
1712,766,0.002840909090909091
1712,777,0.002840909090909091
1712,782,0.002840909090909091
1712,824,0.002840909090909091
1712,826,0.002840909090909091
1712,918,0.005681818181818182
1712,922,0.002840909090909091
1712,936,0.005681818181818182
1712,977,0.005681818181818182
1712,991,0.002840909090909091
1712,993,0.002840909090909091
1712,1015,0.002840909090909091
1712,1050,0.002840909090909091
1712,1081,0.002840909090909091
1712,1159,0.002840909090909091
1712,1166,0.05397727272727273
1712,1172,0.002840909090909091
1712,1175,0.008522727272727272
1712,1180,0.008522727272727272
1712,1191,0.008522727272727272
1712,1209,0.002840909090909091
1712,1210,0.008522727272727272
1712,1232,0.002840909090909091
1712,1252,0.005681818181818182
1712,1256,0.005681818181818182
1712,1264,0.03409090909090909
1712,1265,0.002840909090909091
1712,1305,0.005681818181818182
1712,1306,0.011363636363636364
1712,1310,0.002840909090909091
1712,1328,0.03977272727272727
1712,1346,0.008522727272727272
1712,1365,0.017045454545454544
1712,1366,0.022727272727272728
1712,1392,0.005681818181818182
1712,1394,0.008522727272727272
1712,1395,0.011363636363636364
1712,1415,0.056818181818181816
1712,1418,0.008522727272727272
1712,1423,0.002840909090909091
1712,1433,0.017045454545454544
1712,1434,0.005681818181818182
1712,1444,0.002840909090909091
1712,1445,0.005681818181818182
1712,1481,0.005681818181818182
1712,1510,0.011363636363636364
1712,1511,0.017045454545454544
